customer_id,resident_id,email,gender,senior_citizen,partner,tenure,monthly_charges,total_charges,contract,payment_method,churn
12983,981205-1127506,user_2982@example.com,Female,0,Yes,24,87.5,,Month-to-month,Bank transfer,0
12984,710327-1104651,user_2983@example.com,Female,0,Yes,33,40.53,,Month-to-month,Credit card,0
12985,820620-3542241,user_2984@example.com,Female,0,Yes,15,62.48,,One year,Mailed check,0
12986,910926-1690483,user_2985@example.com,Male,1,Yes,68,96.9,6643.27,Month-to-month,Mailed check,0
12987,940612-3455747,user_2986@example.com,Female,0,Yes,1,97.09,55.2,Month-to-month,Bank transfer,0
12988,860910-3171157,user_2987@example.com,Female,0,Yes,14,63.94,852.92,Two year,Electronic check,1
12989,700603-3596410,user_2988@example.com,Female,1,Yes,25,97.92,2513.79,One year,Credit card,0
12990,761109-2305003,user_2989@example.com,Female,0,No,39,102.57,4032.57,Month-to-month,Mailed check,0
12991,830125-1396052,user_2990@example.com,Female,0,Yes,3,84.14,256.56,One year,Electronic check,0
12992,710311-1580059,user_2991@example.com,Female,0,Yes,32,41.4,,Month-to-month,Credit card,0
12993,711213-2166274,user_2992@example.com,Female,0,Yes,16,45.97,,Two year,Mailed check,0
12994,770612-2713520,user_2993@example.com,Female,0,Yes,10,50.06,526.83,One year,Electronic check,1
12995,760613-1589087,user_2994@example.com,Female,0,No,2,30.21,43.62,Two year,Mailed check,0
12996,750519-4729394,user_2995@example.com,Male,1,Yes,40,45.88,1848.64,Month-to-month,Electronic check,1
12997,900828-4251970,user_2996@example.com,Male,1,No,3,39.5,42.97,One year,Electronic check,0
12998,830527-2218288,user_2997@example.com,Male,1,Yes,7,64.15,414.66,Month-to-month,Electronic check,0
12999,850223-1760556,user_2998@example.com,Female,0,Yes,6,109.57,623.57,Month-to-month,Credit card,0
13000,831020-1588235,user_2999@example.com,Female,0,Yes,41,28.97,,One year,Bank transfer,0
13001,891119-2284561,user_3000@example.com,Male,0,Yes,22,90.71,1949.29,Month-to-month,Electronic check,1
13002,720214-4629860,user_3001@example.com,Female,0,No,31,87.4,2682.72,One year,Electronic check,0
13003,860514-3448830,user_3002@example.com,Male,0,Yes,5,28.1,,Two year,Mailed check,0
13004,941217-2562928,user_3003@example.com,Female,0,Yes,19,110.99,2136.25,Month-to-month,Mailed check,0
13005,930327-3122617,user_3004@example.com,Female,0,No,16,75.49,1203.71,Month-to-month,Credit card,0
13006,740216-2216076,user_3005@example.com,Female,0,No,35,54.96,1838.34,One year,Bank transfer,0
13007,800723-3546469,user_3006@example.com,Female,0,No,47,94.34,4392.24,Two year,Mailed check,1
13008,740101-2499032,user_3007@example.com,Male,0,No,0,44.3,,One year,Credit card,0
13009,881020-3715135,user_3008@example.com,Female,0,No,22,88.02,1909.29,One year,Credit card,0
13010,770423-4238730,user_3009@example.com,Male,0,No,1,22.48,0.0,Month-to-month,Credit card,1
13011,740624-4670892,user_3010@example.com,Female,0,Yes,15,102.65,1536.02,Month-to-month,Electronic check,0
13012,751002-1570715,user_3011@example.com,Male,0,Yes,6,63.43,397.76,One year,Bank transfer,1
13013,941226-2555653,user_3012@example.com,Female,0,Yes,7,82.33,504.49,Month-to-month,Bank transfer,1
13014,911023-4598831,user_3013@example.com,Female,0,No,8,40.68,,Two year,Bank transfer,0
13015,921001-1763030,user_3014@example.com,Female,0,Yes,19,86.38,1601.21,Month-to-month,Electronic check,1
13016,810127-2123257,user_3015@example.com,Female,0,No,8,95.92,766.46,Month-to-month,Electronic check,0
13017,910127-4292048,user_3016@example.com,Male,0,Yes,26,65.94,1712.67,One year,Mailed check,0
13018,851220-3316452,user_3017@example.com,Male,0,Yes,10,80.43,777.95,One year,Mailed check,0
13019,900818-4486195,user_3018@example.com,Male,0,Yes,1,64.25,13.07,One year,Mailed check,1
13020,800822-2940185,user_3019@example.com,Male,0,Yes,30,108.13,3229.62,Two year,Credit card,0
13021,940410-3443154,user_3020@example.com,Male,1,Yes,6,68.41,491.73,Two year,Bank transfer,0
13022,910105-2581803,user_3021@example.com,Female,0,No,11,102.89,1063.71,Two year,Electronic check,0
13023,971221-2522854,user_3022@example.com,Male,1,No,23,98.84,2357.94,Two year,Mailed check,0
13024,970421-4574413,user_3023@example.com,Male,0,Yes,8,59.65,464.21,One year,Credit card,0
13025,850902-1837891,user_3024@example.com,Male,0,No,1,41.57,43.34,One year,Electronic check,0
13026,831215-3377279,user_3025@example.com,Female,0,Yes,9,59.21,478.55,Month-to-month,Credit card,0
13027,971213-2534857,user_3026@example.com,Male,0,Yes,57,101.33,5737.25,Month-to-month,Credit card,0
13028,850804-1972621,user_3027@example.com,Male,0,Yes,20,41.32,801.25,Month-to-month,Credit card,0
13029,780306-4822969,user_3028@example.com,Male,0,No,22,71.07,1511.26,Month-to-month,Bank transfer,0
13030,931121-3926102,user_3029@example.com,Male,0,Yes,20,99.31,1975.75,Month-to-month,Electronic check,1
13031,801126-2365528,user_3030@example.com,Female,0,No,4,53.94,195.41,Month-to-month,Electronic check,1
13032,701124-2486179,user_3031@example.com,Female,0,No,10,82.88,921.34,Two year,Credit card,0
13033,910815-4315328,user_3032@example.com,Male,0,Yes,27,43.12,1105.94,Two year,Bank transfer,0
13034,701002-1261899,user_3033@example.com,Female,0,No,2,29.46,64.05,Month-to-month,Credit card,1
13035,730719-3506304,user_3034@example.com,Female,0,Yes,6,98.14,601.23,Month-to-month,Mailed check,0
13036,700920-1583530,user_3035@example.com,Male,0,Yes,6,28.42,117.0,Two year,Electronic check,0
13037,880517-4500066,user_3036@example.com,Female,1,No,11,45.71,537.15,Two year,Electronic check,0
13038,891222-1756914,user_3037@example.com,Female,0,No,72,104.22,7483.92,Two year,Bank transfer,0
13039,890524-4878930,user_3038@example.com,Female,0,Yes,1,53.23,0.0,Two year,Electronic check,0
13040,880725-1143437,user_3039@example.com,Female,0,No,14,116.05,1657.69,Two year,Electronic check,0
13041,810222-3287262,user_3040@example.com,Female,0,Yes,3,116.72,294.31,Month-to-month,Electronic check,1
13042,970805-3256823,user_3041@example.com,Female,0,Yes,70,45.39,3124.91,Month-to-month,Bank transfer,1
13043,930205-3886966,user_3042@example.com,Female,1,No,2,22.61,79.62,One year,Credit card,0
13044,710918-3923873,user_3043@example.com,Female,0,Yes,10,89.18,,Month-to-month,Electronic check,0
13045,910303-3483449,user_3044@example.com,Male,1,No,26,63.71,1702.35,Two year,Credit card,0
13046,870528-3548031,user_3045@example.com,Female,1,Yes,24,28.6,746.91,Month-to-month,Bank transfer,1
13047,900724-4542941,user_3046@example.com,Female,0,Yes,10,89.43,862.05,One year,Credit card,0
13048,720616-4326868,user_3047@example.com,Female,0,Yes,8,21.63,212.7,Month-to-month,Mailed check,1
13049,891006-4928813,user_3048@example.com,Male,0,Yes,10,105.74,1019.63,Month-to-month,Electronic check,1
13050,930917-4171872,user_3049@example.com,Male,0,No,6,32.4,306.06,One year,Bank transfer,0
13051,890608-3910526,user_3050@example.com,Female,0,Yes,4,31.26,90.39,Two year,Bank transfer,1
13052,971216-1885570,user_3051@example.com,Male,0,Yes,13,36.11,520.73,Month-to-month,Credit card,0
13053,810410-2733596,user_3052@example.com,Male,0,No,6,114.77,730.81,Two year,Electronic check,1
13054,780320-3178784,user_3053@example.com,Female,0,Yes,6,87.99,543.74,Two year,Bank transfer,0
13055,740502-3526432,user_3054@example.com,Male,0,No,21,98.84,2042.11,One year,Mailed check,0
13056,900507-3303481,user_3055@example.com,Male,0,Yes,69,58.36,4019.27,One year,Credit card,0
13057,790228-2952087,user_3056@example.com,Male,0,No,18,52.22,832.28,One year,Mailed check,1
13058,900516-4150942,user_3057@example.com,Male,0,Yes,1,42.01,53.23,Month-to-month,Mailed check,0
13059,711027-2586660,user_3058@example.com,Male,0,No,1,66.68,,Month-to-month,Credit card,0
13060,861105-1778327,user_3059@example.com,Male,0,Yes,60,73.82,4435.87,Two year,Mailed check,0
13061,751122-4192388,user_3060@example.com,Male,0,No,7,81.84,424.21,One year,Credit card,0
13062,900816-1770376,user_3061@example.com,Female,0,No,1,44.28,0.0,Month-to-month,Credit card,1
13063,910902-3373520,user_3062@example.com,Male,0,Yes,18,113.6,2007.4,One year,Bank transfer,1
13064,740211-1387688,user_3063@example.com,Male,1,No,19,35.52,,Month-to-month,Bank transfer,0
13065,960906-3996026,user_3064@example.com,Male,1,Yes,20,115.31,2320.67,Month-to-month,Mailed check,1
13066,771112-1832718,user_3065@example.com,Female,0,Yes,6,19.99,111.43,Month-to-month,Mailed check,1
13067,740215-3382131,user_3066@example.com,Female,1,No,0,66.73,,Month-to-month,Mailed check,0
13068,721007-2226553,user_3067@example.com,Female,0,Yes,67,51.92,3427.33,Month-to-month,Mailed check,0
13069,790813-1129153,user_3068@example.com,Male,1,Yes,5,63.52,348.11,Month-to-month,Mailed check,0
13070,810901-1750571,user_3069@example.com,Female,0,No,22,75.71,,One year,Bank transfer,0
13071,810324-4317132,user_3070@example.com,Male,0,Yes,24,62.17,1510.96,Month-to-month,Mailed check,0
13072,971217-4708123,user_3071@example.com,Female,0,No,18,60.09,1072.52,Month-to-month,Mailed check,0
13073,790825-1700081,user_3072@example.com,Male,1,No,7,91.96,735.26,Month-to-month,Electronic check,1
13074,940827-2395082,user_3073@example.com,Male,0,No,6,87.26,548.22,Month-to-month,Credit card,0
13075,820909-3259300,user_3074@example.com,Male,0,No,18,102.04,1788.3,Month-to-month,Credit card,1
13076,841119-4880809,user_3075@example.com,Female,0,Yes,40,43.56,1754.82,Month-to-month,Bank transfer,0
13077,850518-3547222,user_3076@example.com,Female,0,Yes,58,79.61,4655.0,Month-to-month,Credit card,1
13078,791012-1699970,user_3077@example.com,Female,0,No,2,77.17,124.93,Two year,Mailed check,1
13079,730624-4770438,user_3078@example.com,Female,0,No,3,55.57,221.17,Month-to-month,Credit card,0
13080,810318-3215684,user_3079@example.com,Female,0,No,57,67.23,3851.21,Month-to-month,Bank transfer,0
13081,830708-2142670,user_3080@example.com,Male,0,No,26,49.96,1181.84,Month-to-month,Credit card,0
13082,850211-2367657,user_3081@example.com,Male,1,No,42,32.72,1389.22,Month-to-month,Credit card,0
13083,800527-2208756,user_3082@example.com,Female,0,Yes,4,39.93,139.42,One year,Electronic check,0
13084,860125-2788686,user_3083@example.com,Male,0,Yes,17,29.08,521.22,Month-to-month,Electronic check,1
13085,760828-4690892,user_3084@example.com,Female,0,No,24,86.98,2134.73,Month-to-month,Mailed check,0
13086,740313-3296178,user_3085@example.com,Male,0,No,22,84.74,1874.04,Month-to-month,Credit card,0
13087,861127-3697820,user_3086@example.com,Male,0,Yes,10,113.8,1221.26,One year,Mailed check,0
13088,710826-2334009,user_3087@example.com,Female,0,No,0,91.65,,Month-to-month,Credit card,1
13089,910517-2151697,user_3088@example.com,Male,0,No,17,23.72,,One year,Mailed check,0
13090,921216-4130118,user_3089@example.com,Female,0,No,5,107.15,,Month-to-month,Mailed check,0
13091,750820-1295895,user_3090@example.com,Male,0,No,11,104.98,1149.91,Month-to-month,Credit card,0
13092,880328-4159228,user_3091@example.com,Male,1,Yes,63,62.94,,One year,Electronic check,0
13093,960526-2351469,user_3092@example.com,Male,0,Yes,10,77.23,742.57,One year,Bank transfer,0
13094,700311-1156515,user_3093@example.com,Male,1,Yes,36,116.35,4167.47,One year,Mailed check,0
13095,890106-4692585,user_3094@example.com,Female,0,No,4,71.86,221.82,Month-to-month,Bank transfer,0
13096,960417-2245373,user_3095@example.com,Female,0,No,22,109.26,2415.79,Month-to-month,Credit card,0
13097,910505-2450022,user_3096@example.com,Male,1,No,72,26.82,1947.3,Month-to-month,Mailed check,0
13098,900314-2861714,user_3097@example.com,Female,0,No,2,37.65,134.26,One year,Credit card,0
13099,850606-2284824,user_3098@example.com,Female,0,Yes,0,62.69,,One year,Mailed check,0
13100,930107-3838712,user_3099@example.com,Female,0,No,11,77.12,834.08,Month-to-month,Electronic check,0
13101,870922-3282039,user_3100@example.com,Male,0,Yes,1,100.33,41.42,One year,Mailed check,0
13102,921208-4408822,user_3101@example.com,Female,0,No,27,117.57,3196.03,One year,Mailed check,0
13103,701015-2564345,user_3102@example.com,Female,1,Yes,49,57.48,,Month-to-month,Mailed check,0
13104,770502-2457249,user_3103@example.com,Female,0,No,11,23.25,293.51,Two year,Credit card,1
13105,940519-3580264,user_3104@example.com,Female,0,Yes,5,98.82,548.32,Two year,Electronic check,1
13106,960925-3247805,user_3105@example.com,Male,0,Yes,11,79.09,859.4,Month-to-month,Credit card,0
13107,960421-4878013,user_3106@example.com,Male,0,No,25,38.4,936.67,Two year,Bank transfer,0
13108,701126-2782241,user_3107@example.com,Female,0,No,0,68.11,,Month-to-month,Electronic check,1
13109,920415-4656632,user_3108@example.com,Female,0,No,17,92.92,1576.85,One year,Mailed check,0
13110,820122-2588965,user_3109@example.com,Female,0,Yes,19,95.73,,Two year,Mailed check,1
13111,760304-2417302,user_3110@example.com,Male,0,No,20,68.59,1382.13,Month-to-month,Mailed check,0
13112,780511-1150200,user_3111@example.com,Female,0,Yes,5,49.1,239.04,Month-to-month,Bank transfer,0
13113,930102-3443938,user_3112@example.com,Female,0,Yes,25,116.12,2896.32,Two year,Bank transfer,0
13114,910124-2892000,user_3113@example.com,Male,0,Yes,1,85.0,46.17,Month-to-month,Mailed check,1
13115,710813-2668301,user_3114@example.com,Male,0,No,4,59.43,284.8,Month-to-month,Mailed check,0
13116,901209-4962354,user_3115@example.com,Female,0,No,41,46.62,1915.25,Month-to-month,Bank transfer,0
13117,930407-2699785,user_3116@example.com,Male,0,No,26,91.79,2377.82,Two year,Credit card,0
13118,930319-1104967,user_3117@example.com,Male,0,No,0,42.78,,Two year,Electronic check,0
13119,870727-3993213,user_3118@example.com,Male,1,Yes,5,35.71,111.95,Month-to-month,Electronic check,0
13120,920423-2212623,user_3119@example.com,Male,0,No,4,71.62,351.88,Two year,Bank transfer,0
13121,841124-1229174,user_3120@example.com,Male,0,Yes,6,47.57,313.15,Month-to-month,Bank transfer,0
13122,910510-3115609,user_3121@example.com,Male,0,No,5,81.55,326.55,Two year,Credit card,0
13123,921002-1961159,user_3122@example.com,Male,0,No,1,30.32,68.48,One year,Mailed check,0
13124,750601-4252913,user_3123@example.com,Male,0,Yes,12,84.16,1056.04,Month-to-month,Bank transfer,0
13125,720712-2479477,user_3124@example.com,Female,0,No,26,46.9,1225.62,Month-to-month,Credit card,0
13126,900910-3891816,user_3125@example.com,Female,0,Yes,18,18.52,413.27,Month-to-month,Bank transfer,1
13127,961119-3433799,user_3126@example.com,Male,1,Yes,22,31.23,697.9,Month-to-month,Mailed check,1
13128,970918-4907841,user_3127@example.com,Female,0,No,1,112.09,41.25,One year,Bank transfer,0
13129,820714-4239035,user_3128@example.com,Female,0,No,60,105.45,6345.26,Month-to-month,Mailed check,0
13130,910815-2967372,user_3129@example.com,Female,0,Yes,36,41.92,1521.36,Two year,Credit card,0
13131,750406-1589902,user_3130@example.com,Male,0,No,32,96.53,3058.8,One year,Electronic check,0
13132,751115-3137087,user_3131@example.com,Female,0,No,34,79.51,2732.02,One year,Credit card,0
13133,831027-4871555,user_3132@example.com,Female,0,Yes,53,115.83,6055.61,Month-to-month,Electronic check,1
13134,940606-4586871,user_3133@example.com,Female,0,Yes,15,55.95,888.78,Two year,Credit card,1
13135,901217-3102775,user_3134@example.com,Female,0,Yes,4,86.82,303.37,One year,Electronic check,0
13136,910712-3513741,user_3135@example.com,Male,0,No,19,24.87,423.28,Two year,Credit card,0
13137,731201-2463602,user_3136@example.com,Female,0,No,27,58.22,1566.25,Two year,Mailed check,0
13138,901025-1839653,user_3137@example.com,Female,0,No,26,115.12,,Month-to-month,Electronic check,1
13139,920416-4367471,user_3138@example.com,Female,1,Yes,14,72.53,1023.62,Month-to-month,Electronic check,0
13140,800627-1813685,user_3139@example.com,Male,0,No,1,47.36,10.23,Two year,Mailed check,0
13141,870411-4681513,user_3140@example.com,Female,1,No,9,30.56,249.74,Two year,Mailed check,0
13142,851005-2703451,user_3141@example.com,Male,0,Yes,50,89.03,4394.85,One year,Electronic check,0
13143,870611-3524846,user_3142@example.com,Male,0,No,17,83.15,1402.32,Month-to-month,Electronic check,1
13144,910319-1834789,user_3143@example.com,Male,0,No,15,55.99,893.6,One year,Electronic check,0
13145,731205-3418473,user_3144@example.com,Female,1,Yes,6,113.83,682.77,Month-to-month,Bank transfer,1
13146,820424-4976787,user_3145@example.com,Male,0,No,9,20.73,229.54,Month-to-month,Credit card,0
13147,710421-1346203,user_3146@example.com,Male,0,Yes,45,48.95,2275.52,Month-to-month,Mailed check,0
13148,900705-3597452,user_3147@example.com,Male,0,No,21,110.84,2298.24,Month-to-month,Mailed check,1
13149,940817-2766238,user_3148@example.com,Female,1,No,30,50.67,1510.77,Month-to-month,Credit card,0
13150,791002-2462324,user_3149@example.com,Female,1,Yes,12,43.79,,Two year,Mailed check,0
13151,700203-2750036,user_3150@example.com,Male,0,No,19,72.06,1441.36,Two year,Mailed check,0
13152,760603-2196867,user_3151@example.com,Female,0,No,5,101.09,421.83,Two year,Electronic check,1
13153,850304-3283159,user_3152@example.com,Female,0,Yes,24,28.84,711.52,Two year,Mailed check,1
13154,860326-3979803,user_3153@example.com,Female,0,No,11,113.04,1243.47,Month-to-month,Bank transfer,1
13155,771214-2334968,user_3154@example.com,Male,1,Yes,11,98.21,1121.63,Two year,Bank transfer,1
13156,880910-4290798,user_3155@example.com,Female,0,Yes,20,36.67,696.15,Two year,Electronic check,0
13157,961004-4336419,user_3156@example.com,Female,0,No,55,89.88,4901.42,Two year,Electronic check,0
13158,981215-1273398,user_3157@example.com,Male,0,No,1,57.09,23.29,One year,Mailed check,0
13159,820626-2780702,user_3158@example.com,Male,0,No,34,58.83,1971.62,Month-to-month,Electronic check,1
13160,720812-2158989,user_3159@example.com,Female,0,Yes,6,97.02,622.89,Month-to-month,Electronic check,1
13161,740210-2254722,user_3160@example.com,Female,0,Yes,11,115.02,1206.16,Month-to-month,Credit card,0
13162,921009-1175387,user_3161@example.com,Male,0,Yes,0,31.2,,Two year,Electronic check,0
13163,751109-3949058,user_3162@example.com,Female,0,Yes,7,60.67,335.24,Month-to-month,Bank transfer,1
13164,761218-2335617,user_3163@example.com,Male,0,No,13,66.71,917.59,Two year,Mailed check,0
13165,860301-4579372,user_3164@example.com,Male,0,No,1,56.23,119.78,Month-to-month,Electronic check,0
13166,800820-3467008,user_3165@example.com,Female,1,Yes,13,54.91,697.48,One year,Credit card,0
